-0.629525, -0.882311, 0
-0.628665, -0.888538, 0
-0.628067, -0.893951, 0
-0.627632, -0.898599, 0
-0.627283, -0.902546, 0
-0.626963, -0.905865, 0
-0.626634, -0.908627, 0
-0.626275, -0.910904, 0
-0.625878, -0.912760, 0
-0.625447, -0.914256, 0
-0.624989, -0.915441, 0
-0.624518, -0.916363, 0
-0.624048, -0.917060, 0
-0.623593, -0.917568, 0
-0.623166, -0.917918, 0
-0.622780, -0.918139, 0
-0.622443, -0.918258, 0
-0.622160, -0.918299, 0
-0.621933, -0.918287, 0
-0.621760, -0.918240, 0
-0.621634, -0.918177, 0
-0.621546, -0.918109, 0
-0.621483, -0.918045, 0
-0.621437, -0.917981, 0
-0.621400, -0.917911, 0
-0.621379, -0.917821, 0
-0.621401, -0.917702, 0
-0.621514, -0.917570, 0
-0.621774, -0.917504, 0
-0.622184, -0.917684, 0
-0.622520, -0.918410, 0
-0.621933, -0.919886, 0
-0.618162, -0.921059, 0
-0.606142, -0.914453, 0
-0.571628, -0.859425, 0
-0.275941, -0.545881, 0
-0.080423, -1.151055, 1
0.880172, -0.404827, 3
1.897384, -0.173438, 5
1.309055, 0.759678, 5
1.330697, -1.120076, 5
-12.431922, 12.884213, 6
-0.031303, -1.379464, 1
0.089386, -1.096246, 1
0.093949, -1.069105, 1
0.094756, -1.066703, 1
0.095167, -1.066815, 1
0.095403, -1.066994, 1
0.095524, -1.067072, 1
0.095578, -1.067101, 1
0.095597, -1.067116, 1
0.095603, -1.067132, 1
0.095607, -1.067152, 1
0.095616, -1.067174, 1
0.095631, -1.067195, 1
0.095654, -1.067213, 1
0.095684, -1.067225, 1
0.095719, -1.067228, 1
0.095757, -1.067220, 1
0.095796, -1.067199, 1
0.095830, -1.067165, 1
0.095857, -1.067118, 1
0.095872, -1.067058, 1
0.095869, -1.066988, 1
0.095845, -1.066911, 1
0.095795, -1.066834, 1
0.095717, -1.066762, 1
0.095607, -1.066704, 1
0.095468, -1.066669, 1
0.095303, -1.066666, 1
0.095124, -1.066697, 1
0.094954, -1.066753, 1
0.094845, -1.066793, 1
0.094912, -1.066714, 1
0.095430, -1.066302, 1
0.097051, -1.065195, 1
0.101249, -1.062944, 1
0.111149, -1.059447, 1
0.132804, -1.056419, 1
0.176604, -1.061508, 1
0.255593, -1.098983, 1
0.363521, -1.229553, 1
0.397018, -1.530501, 1
0.153047, -1.915845, 1
-0.395649, -2.121036, 1
-1.090507, -1.934108, 0
-1.562279, -1.256723, 0
-1.457326, -0.485632, 2
-1.038302, -0.059768, 2
-0.644525, 0.073992, 2
-0.356651, 0.077950, 2
-0.154780, 0.038025, 2
-0.010280, -0.012374, 3
0.097112, -0.061645, 3
0.180152, -0.106285, 3
0.246759, -0.145690, 3
0.301929, -0.180232, 3
0.348897, -0.210545, 3
0.389817, -0.237275, 3
0.426162, -0.260993, 3
-0.622694, -0.881727, 0
-0.622729, -0.888254, 0
-0.622976, -0.893847, 0
-0.623316, -0.898580, 0
-0.623662, -0.902542, 0
-0.623953, -0.905827, 0
-0.624153, -0.908529, 0
-0.624248, -0.910736, 0
-0.624238, -0.912524, 0
-0.624135, -0.913961, 0
-0.623956, -0.915104, 0
-0.623720, -0.915999, 0
-0.623448, -0.916687, 0
-0.623159, -0.917202, 0
-0.622870, -0.917573, 0
-0.622594, -0.917826, 0
-0.622343, -0.917985, 0
-0.622125, -0.918071, 0
-0.621942, -0.918104, 0
-0.621796, -0.918101, 0
-0.621683, -0.918075, 0
-0.621600, -0.918036, 0
-0.621539, -0.917992, 0
-0.621495, -0.917943, 0
-0.621469, -0.917888, 0
-0.621464, -0.917825, 0
-0.621494, -0.917760, 0
-0.621575, -0.917716, 0
-0.621709, -0.917743, 0
-0.621839, -0.917918, 0
-0.621792, -0.918275, 0
-0.621272, -0.918566, 0
-0.620389, -0.917638, 0
-0.623199, -0.912502, 0
-0.660722, -0.904543, 0
-0.951101, -1.169996, 0
1.633930, -1.913952, 1
0.086635, 3.767990, 4
1.424743, 0.001363, 5
0.718542, -0.172556, 3
0.781314, -0.035399, 3
0.166607, -0.261547, 3
-0.017916, -0.906931, 1
0.072733, -1.046048, 1
0.092419, -1.062809, 1
0.095185, -1.065738, 1
0.095519, -1.066572, 1
0.095570, -1.066889, 1
0.095594, -1.067020, 1
0.095609, -1.067078, 1
0.095617, -1.067107, 1
0.095621, -1.067128, 1
0.095626, -1.067145, 1
0.095635, -1.067162, 1
0.095648, -1.067178, 1
0.095666, -1.067190, 1
0.095689, -1.067196, 1
0.095716, -1.067196, 1
0.095743, -1.067187, 1
0.095770, -1.067168, 1
0.095793, -1.067140, 1
0.095809, -1.067102, 1
0.095814, -1.067056, 1
0.095805, -1.067003, 1
0.095779, -1.066948, 1
0.095733, -1.066894, 1
0.095664, -1.066849, 1
0.095573, -1.066818, 1
0.095460, -1.066808, 1
0.095325, -1.066825, 1
0.095172, -1.066867, 1
0.094997, -1.066919, 1
0.094797, -1.066919, 1
0.094563, -1.066703, 1
0.094332, -1.065873, 1
0.094365, -1.063554, 1
0.095680, -1.058040, 1
0.101334, -1.046484, 1
0.119137, -1.025139, 1
0.167439, -0.991504, 1
0.289080, -0.954977, 1
0.575644, -0.998012, 1
0.990617, -1.497289, 1
0.692444, -2.465534, 1
-0.229752, -2.993687, 1
-1.617166, -3.017838, 0
-2.925859, -1.511255, 2
-2.237335, 0.185707, 2
-1.210145, 0.549495, 2
-0.613458, 0.468741, 6
-0.279400, 0.329782, 6
-0.075943, 0.206614, 4
0.059359, 0.107179, 3
0.156302, 0.027804, 3
0.230110, -0.036176, 3
0.289110, -0.088550, 3
0.338147, -0.132131, 3
0.380183, -0.168965, 3
0.417118, -0.200544, 3
0.450216, -0.227963, 3
-0.615512, -0.882130, 0
-0.616587, -0.888908, 0
-0.617796, -0.894607, 0
-0.619000, -0.899335, 0
-0.620101, -0.903214, 0
-0.621037, -0.906371, 0
-0.621780, -0.908926, 0
-0.622328, -0.910984, 0
-0.622693, -0.912638, 0
-0.622901, -0.913960, 0
-0.622980, -0.915013, 0
-0.622959, -0.915842, 0
-0.622866, -0.916487, 0
-0.622726, -0.916979, 0
-0.622559, -0.917345, 0
-0.622383, -0.917606, 0
-0.622211, -0.917784, 0
-0.622053, -0.917897, 0
-0.621914, -0.917958, 0
-0.621798, -0.917984, 0
-0.621704, -0.917984, 0
-0.621631, -0.917969, 0
-0.621577, -0.917943, 0
-0.621539, -0.917910, 0
-0.621517, -0.917873, 0
-0.621514, -0.917835, 0
-0.621534, -0.917803, 0
-0.621576, -0.917794, 0
-0.621627, -0.917832, 0
-0.621642, -0.917935, 0
-0.621554, -0.918074, 0
-0.621352, -0.918130, 0
-0.621398, -0.918078, 0
-0.622666, -0.919779, 0
-0.619402, -0.935263, 0
-0.523492, -0.967472, 0
-0.277572, -0.565610, 0
-1.021504, -0.042170, 2
-1.004432, 0.640764, 6
0.927047, 1.349198, 4
1.264294, -0.403696, 5
0.573915, -0.816157, 1
0.217564, -0.981643, 1
0.119531, -1.047994, 1
0.100431, -1.063205, 1
0.096813, -1.066086, 1
0.095984, -1.066733, 1
0.095747, -1.066943, 1
0.095671, -1.067033, 1
0.095647, -1.067079, 1
0.095639, -1.067106, 1
0.095639, -1.067125, 1
0.095642, -1.067140, 1
0.095649, -1.067153, 1
0.095659, -1.067163, 1
0.095674, -1.067171, 1
0.095691, -1.067175, 1
0.095711, -1.067172, 1
0.095730, -1.067163, 1
0.095749, -1.067148, 1
0.095763, -1.067124, 1
0.095771, -1.067095, 1
0.095771, -1.067059, 1
0.095759, -1.067021, 1
0.095733, -1.066982, 1
0.095692, -1.066947, 1
0.095635, -1.066921, 1
0.095562, -1.066909, 1
0.095472, -1.066918, 1
0.095366, -1.066955, 1
0.095238, -1.067023, 1
0.095066, -1.067121, 1
0.094786, -1.067225, 1
0.094238, -1.067230, 1
0.093076, -1.066793, 1
0.090702, -1.064906, 1
0.086495, -1.058988, 1
0.080939, -1.043379, 1
0.078527, -1.007340, 1
0.093660, -0.931613, 1
0.167187, -0.775396, 1
0.470020, -0.415549, 3
2.573186, -0.098471, 5
1.455871, -3.890886, 1
0.353876, -4.030812, 1
-1.168176, -5.834908, 1
-8.845816, -1.649080, 2
-2.622716, 2.428313, 6
-0.890779, 1.445590, 6
-0.339724, 0.884490, 6
-0.082667, 0.558744, 4
0.066208, 0.350308, 4
0.165179, 0.206664, 3
0.237583, 0.102037, 3
0.294336, 0.022494, 3
0.341134, -0.040077, 3
0.381196, -0.090687, 3
0.416469, -0.132577, 3
0.448192, -0.167925, 3
0.477194, -0.198241, 3
-0.608024, -0.883695, 0
-0.610316, -0.890644, 0
-0.612627, -0.896340, 0
-0.614794, -0.900938, 0
-0.616709, -0.904607, 0
-0.618318, -0.907515, 0
-0.619606, -0.909815, 0
-0.620591, -0.911635, 0
-0.621307, -0.913079, 0
-0.621796, -0.914228, 0
-0.622103, -0.915142, 0
-0.622269, -0.915868, 0
-0.622330, -0.916439, 0
-0.622318, -0.916882, 0
-0.622257, -0.917220, 0
-0.622167, -0.917471, 0
-0.622065, -0.917650, 0
-0.621961, -0.917771, 0
-0.621863, -0.917848, 0
-0.621776, -0.917891, 0
-0.621703, -0.917910, 0
-0.621644, -0.917911, 0
-0.621599, -0.917901, 0
-0.621566, -0.917882, 0
-0.621547, -0.917861, 0
-0.621541, -0.917839, 0
-0.621548, -0.917825, 0
-0.621564, -0.917826, 0
-0.621573, -0.917850, 0
-0.621554, -0.917898, 0
-0.621479, -0.917945, 0
-0.621342, -0.917965, 0
-0.621086, -0.918023, 0
-0.619879, -0.918255, 0
-0.613723, -0.915362, 0
-0.605014, -0.881475, 0
-0.699766, -0.767041, 0
-1.145099, -0.706514, 0
-2.595871, -0.894713, 2
5.287509, -9.359992, 1
1.555525, -1.873784, 1
0.549882, -1.409952, 1
0.198253, -1.183944, 1
0.112373, -1.092607, 1
0.099145, -1.071282, 1
0.096716, -1.067774, 1
0.096032, -1.067188, 1
0.095797, -1.067090, 1
0.095707, -1.067086, 1
0.095671, -1.067098, 1
0.095657, -1.067112, 1
0.095653, -1.067125, 1
0.095654, -1.067136, 1
0.095659, -1.067145, 1
0.095667, -1.067152, 1
0.095678, -1.067157, 1
0.095691, -1.067158, 1
0.095705, -1.067155, 1
0.095719, -1.067147, 1
0.095731, -1.067134, 1
0.095740, -1.067116, 1
0.095743, -1.067093, 1
0.095739, -1.067067, 1
0.095726, -1.067039, 1
0.095702, -1.067013, 1
0.095668, -1.066992, 1
0.095622, -1.066979, 1
0.095566, -1.066981, 1
0.095501, -1.067002, 1
0.095427, -1.067052, 1
0.095343, -1.067145, 1
0.095228, -1.067308, 1
0.095014, -1.067596, 1
0.094480, -1.068102, 1
0.093003, -1.068921, 1
0.089007, -1.069789, 1
0.079252, -1.068795, 1
0.058889, -1.059442, 1
0.023760, -1.026551, 1
-0.026882, -0.942504, 1
-0.101412, -0.757998, 1
-0.325214, -0.349228, 0
-2.214261, -0.004023, 2
-0.597208, -3.667606, 1
1.122973, -3.621962, 1
3.746266, -4.958893, 1
10.944742, 5.687757, 5
0.699654, 3.902238, 4
0.169397, 1.879335, 4
0.163326, 1.088613, 4
0.207394, 0.679883, 4
0.253639, 0.433092, 4
0.295806, 0.268906, 3
0.333739, 0.152074, 3
0.368143, 0.064678, 3
0.399694, -0.003285, 3
0.428925, -0.057794, 3
0.456239, -0.102625, 3
0.481948, -0.140267, 3
0.506292, -0.172424, 3
-0.600306, -0.886639, 0
-0.604035, -0.893640, 0
-0.607614, -0.899175, 0
-0.610849, -0.903469, 0
-0.613632, -0.906758, 0
-0.615923, -0.909264, 0
-0.617738, -0.911180, 0
-0.619124, -0.912658, 0
-0.620147, -0.913813, 0
-0.620873, -0.914728, 0
-0.621367, -0.915459, 0
-0.621683, -0.916047, 0
-0.621867, -0.916517, 0
-0.621957, -0.916890, 0
-0.621982, -0.917182, 0
-0.621963, -0.917406, 0
-0.621919, -0.917572, 0
-0.621862, -0.917691, 0
-0.621801, -0.917772, 0
-0.621742, -0.917823, 0
-0.621689, -0.917852, 0
-0.621644, -0.917865, 0
-0.621608, -0.917865, 0
-0.621581, -0.917859, 0
-0.621564, -0.917848, 0
-0.621555, -0.917837, 0
-0.621554, -0.917830, 0
-0.621554, -0.917832, 0
-0.621549, -0.917842, 0
-0.621524, -0.917856, 0
-0.621471, -0.917856, 0
-0.621380, -0.917811, 0
-0.621222, -0.917638, 0
-0.621020, -0.916910, 0
-0.622355, -0.914125, 0
-0.636308, -0.910445, 0
-0.696913, -0.944807, 0
-0.845404, -1.182678, 0
-0.959125, -2.023404, 0
0.033484, -3.211705, 1
0.487584, -2.748989, 1
-0.030501, -1.854917, 1
-0.069263, -1.240521, 1
0.061040, -1.072399, 1
0.092705, -1.068749, 1
0.095441, -1.067829, 1
0.095733, -1.067342, 1
0.095727, -1.067177, 1
0.095697, -1.067128, 1
0.095676, -1.067118, 1
0.095666, -1.067120, 1
0.095662, -1.067126, 1
0.095662, -1.067133, 1
0.095666, -1.067139, 1
0.095672, -1.067144, 1
0.095680, -1.067147, 1
0.095690, -1.067147, 1
0.095700, -1.067143, 1
0.095709, -1.067136, 1
0.095717, -1.067126, 1
0.095721, -1.067111, 1
0.095722, -1.067094, 1
0.095716, -1.067075, 1
0.095703, -1.067057, 1
0.095683, -1.067040, 1
0.095655, -1.067028, 1
0.095620, -1.067024, 1
0.095579, -1.067032, 1
0.095537, -1.067057, 1
0.095497, -1.067108, 1
0.095471, -1.067201, 1
0.095469, -1.067379, 1
0.095501, -1.067754, 1
0.095517, -1.068628, 1
0.095155, -1.070777, 1
0.092730, -1.075813, 1
0.082670, -1.085482, 1
0.052411, -1.096991, 1
-0.015393, -1.094118, 1
-0.132577, -1.045291, 1
-0.304121, -0.926859, 0
-0.555530, -0.806703, 0
-0.774932, -1.071971, 0
-0.081873, -1.747377, 1
1.353961, -1.945801, 1
3.098096, -1.431796, 5
3.779732, 0.779200, 5
2.086771, 1.858699, 4
1.031168, 1.439176, 4
0.643225, 0.976527, 4
0.498989, 0.656545, 4
0.445749, 0.439336, 3
0.430738, 0.286319, 3
0.433406, 0.173873, 3
0.444775, 0.088047, 3
0.460555, 0.020399, 3
0.478555, -0.034375, 3
0.497605, -0.079735, 3
0.517059, -0.118015, 3
0.536555, -0.150838, 3
-0.592478, -0.891239, 0
-0.597919, -0.898108, 0
-0.602956, -0.903254, 0
-0.607369, -0.907003, 0
-0.611054, -0.909686, 0
-0.614011, -0.911597, 0
-0.616301, -0.912976, 0
-0.618022, -0.913998, 0
-0.619282, -0.914783, 0
-0.620181, -0.915408, 0
-0.620806, -0.915919, 0
-0.621227, -0.916341, 0
-0.621498, -0.916691, 0
-0.621661, -0.916980, 0
-0.621749, -0.917213, 0
-0.621785, -0.917398, 0
-0.621786, -0.917541, 0
-0.621766, -0.917648, 0
-0.621736, -0.917725, 0
-0.621700, -0.917778, 0
-0.621666, -0.917811, 0
-0.621634, -0.917830, 0
-0.621607, -0.917838, 0
-0.621586, -0.917839, 0
-0.621571, -0.917836, 0
-0.621562, -0.917831, 0
-0.621556, -0.917828, 0
-0.621551, -0.917828, 0
-0.621542, -0.917829, 0
-0.621525, -0.917826, 0
-0.621499, -0.917807, 0
-0.621475, -0.917749, 0
